InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV-537623,PROD-008,Laptop Stand,3,09-06-2025 13:15,29.99,CUST-1173,France
INV-537623,PROD-001,Wireless Mouse,2,09-06-2025 13:15,25,CUST-1173,France
INV-537624,PROD-001,Wireless Mouse,3,09-06-2025 13:29,25,CUST-1138,United Kingdom
INV-537625,PROD-008,Laptop Stand,2,09-06-2025 17:13,29.99,CUST-1143,France
INV-537625,PROD-002,Mechanical Keyboard,1,09-06-2025 17:13,85,CUST-1143,France
INV-537626,PROD-002,Mechanical Keyboard,2,09-06-2025 17:53,85,CUST-1048,Germany
INV-537626,PROD-006,Desk Mat,3,09-06-2025 17:53,15.5,CUST-1048,Germany
INV-537626,PROD-007,Ergonomic Office Chair,1,09-06-2025 17:53,199,CUST-1048,Germany
INV-537627,PROD-003,USB-C Hub,4,10-06-2025 10:29,35,CUST-1125,Germany
INV-537627,PROD-004,27-inch Monitor,12,10-06-2025 10:29,249.99,CUST-1125,Germany
INV-537627,PROD-005,Bluetooth Headphones,8,10-06-2025 10:29,59.99,CUST-1125,Germany
INV-537627,PROD-007,Ergonomic Office Chair,12,10-06-2025 10:29,199,CUST-1125,Germany
INV-537628,PROD-003,USB-C Hub,3,10-06-2025 10:52,35,CUST-1085,Germany
INV-537628,PROD-006,Desk Mat,6,10-06-2025 10:52,15.5,CUST-1085,Germany
INV-537629,PROD-005,Bluetooth Headphones,2,10-06-2025 11:59,59.99,CUST-1112,United Kingdom
INV-537629,PROD-008,Laptop Stand,2,10-06-2025 11:59,29.99,CUST-1112,United Kingdom
INV-537629,PROD-007,Ergonomic Office Chair,3,10-06-2025 11:59,199,CUST-1112,United Kingdom
INV-537630,PROD-005,Bluetooth Headphones,2,10-06-2025 13:36,59.99,CUST-1077,United Kingdom
INV-537630,PROD-006,Desk Mat,2,10-06-2025 13:36,15.5,CUST-1077,United Kingdom
INV-537630,PROD-003,USB-C Hub,1,10-06-2025 13:36,35,CUST-1077,United Kingdom
INV-537630,PROD-002,Mechanical Keyboard,3,10-06-2025 13:36,85,CUST-1077,United Kingdom
INV-537631,PROD-004,27-inch Monitor,1,10-06-2025 14:49,249.99,CUST-1003,United Kingdom
INV-537631,PROD-005,Bluetooth Headphones,3,10-06-2025 14:49,59.99,CUST-1003,United Kingdom
INV-537632,PROD-004,27-inch Monitor,3,10-06-2025 15:32,249.99,CUST-1156,United Kingdom
INV-537633,PROD-008,Laptop Stand,2,10-06-2025 16:24,29.99,CUST-1164,Germany
INV-537633,PROD-004,27-inch Monitor,1,10-06-2025 16:24,249.99,CUST-1164,Germany
INV-537633,PROD-005,Bluetooth Headphones,2,10-06-2025 16:24,59.99,CUST-1164,Germany
INV-537633,PROD-001,Wireless Mouse,2,10-06-2025 16:24,25,CUST-1164,Germany
INV-537634,PROD-008,Laptop Stand,8,10-06-2025 16:32,29.99,CUST-1050,France
INV-537634,PROD-001,Wireless Mouse,12,10-06-2025 16:32,25,CUST-1050,France
INV-537634,PROD-007,Ergonomic Office Chair,12,10-06-2025 16:32,199,CUST-1050,France
INV-537635,PROD-005,Bluetooth Headphones,12,11-06-2025 09:22,59.99,CUST-1110,Germany
INV-537635,PROD-001,Wireless Mouse,4,11-06-2025 09:22,25,CUST-1110,Germany
INV-537636,PROD-004,27-inch Monitor,2,11-06-2025 12:35,249.99,CUST-1137,United Kingdom
INV-537636,PROD-005,Bluetooth Headphones,3,11-06-2025 12:35,59.99,CUST-1137,United Kingdom
INV-537636,PROD-006,Desk Mat,1,11-06-2025 12:35,15.5,CUST-1137,United Kingdom
INV-537636,PROD-007,Ergonomic Office Chair,3,11-06-2025 12:35,199,CUST-1137,United Kingdom
INV-537637,PROD-006,Desk Mat,3,11-06-2025 14:49,15.5,CUST-1119,France
INV-537637,PROD-002,Mechanical Keyboard,1,11-06-2025 14:49,85,CUST-1119,France
INV-537637,PROD-005,Bluetooth Headphones,2,11-06-2025 14:49,59.99,CUST-1119,France
INV-537638,PROD-002,Mechanical Keyboard,1,11-06-2025 14:52,85,CUST-1049,United Kingdom
INV-537638,PROD-001,Wireless Mouse,1,11-06-2025 14:52,25,CUST-1049,United Kingdom
INV-537639,PROD-003,USB-C Hub,2,11-06-2025 15:30,35,CUST-1184,Germany
INV-537639,PROD-005,Bluetooth Headphones,2,11-06-2025 15:30,59.99,CUST-1184,Germany
INV-537640,PROD-001,Wireless Mouse,2,12-06-2025 09:32,25,CUST-1178,France
INV-537640,PROD-006,Desk Mat,2,12-06-2025 09:32,15.5,CUST-1178,France
INV-537641,PROD-001,Wireless Mouse,2,12-06-2025 09:50,25,CUST-1052,United Kingdom
INV-537641,PROD-002,Mechanical Keyboard,1,12-06-2025 09:50,85,CUST-1052,United Kingdom
INV-537641,PROD-003,USB-C Hub,2,12-06-2025 09:50,35,CUST-1052,United Kingdom
INV-537641,PROD-006,Desk Mat,1,12-06-2025 09:50,15.5,CUST-1052,United Kingdom
INV-537642,PROD-006,Desk Mat,2,12-06-2025 10:26,15.5,CUST-1143,United Kingdom
INV-537643,PROD-004,27-inch Monitor,2,12-06-2025 11:32,249.99,CUST-1081,United Kingdom
INV-537644,PROD-001,Wireless Mouse,1,12-06-2025 11:49,25,CUST-1047,United Kingdom
INV-537644,PROD-002,Mechanical Keyboard,2,12-06-2025 11:49,85,CUST-1047,United Kingdom
INV-537644,PROD-003,USB-C Hub,3,12-06-2025 11:49,35,CUST-1047,United Kingdom
INV-537644,PROD-008,Laptop Stand,1,12-06-2025 11:49,29.99,CUST-1047,United Kingdom
INV-537645,PROD-005,Bluetooth Headphones,12,12-06-2025 12:33,59.99,CUST-1190,United Kingdom
INV-537645,PROD-004,27-inch Monitor,12,12-06-2025 12:33,249.99,CUST-1190,United Kingdom
INV-537645,PROD-002,Mechanical Keyboard,12,12-06-2025 12:33,85,CUST-1190,United Kingdom
INV-537645,PROD-001,Wireless Mouse,4,12-06-2025 12:33,25,CUST-1190,United Kingdom
INV-537646,PROD-003,USB-C Hub,12,12-06-2025 13:16,35,CUST-1075,United Kingdom
INV-537646,PROD-002,Mechanical Keyboard,8,12-06-2025 13:16,85,CUST-1075,United Kingdom
INV-537646,PROD-005,Bluetooth Headphones,8,12-06-2025 13:16,59.99,CUST-1075,United Kingdom
INV-537646,PROD-004,27-inch Monitor,12,12-06-2025 13:16,249.99,CUST-1075,United Kingdom
INV-537647,PROD-007,Ergonomic Office Chair,1,12-06-2025 15:28,199,CUST-1133,United Kingdom
INV-537647,PROD-002,Mechanical Keyboard,3,12-06-2025 15:28,85,CUST-1133,United Kingdom
INV-537647,PROD-003,USB-C Hub,2,12-06-2025 15:28,35,CUST-1133,United Kingdom
INV-537647,PROD-001,Wireless Mouse,1,12-06-2025 15:28,25,CUST-1133,United Kingdom
INV-537648,PROD-008,Laptop Stand,1,12-06-2025 16:14,29.99,CUST-1006,France
INV-537649,PROD-005,Bluetooth Headphones,2,12-06-2025 17:20,59.99,CUST-1159,France
INV-537649,PROD-008,Laptop Stand,3,12-06-2025 17:20,29.99,CUST-1159,France
INV-537649,PROD-006,Desk Mat,2,12-06-2025 17:20,15.5,CUST-1159,France
INV-537649,PROD-002,Mechanical Keyboard,1,12-06-2025 17:20,85,CUST-1159,France
INV-537650,PROD-006,Desk Mat,1,13-06-2025 10:58,15.5,CUST-1091,United Kingdom
INV-537650,PROD-007,Ergonomic Office Chair,3,13-06-2025 10:58,199,CUST-1091,United Kingdom
INV-537650,PROD-002,Mechanical Keyboard,1,13-06-2025 10:58,85,CUST-1091,United Kingdom
INV-537650,PROD-004,27-inch Monitor,1,13-06-2025 10:58,249.99,CUST-1091,United Kingdom
INV-537651,PROD-004,27-inch Monitor,3,13-06-2025 11:06,249.99,CUST-1002,United Kingdom
INV-537651,PROD-003,USB-C Hub,1,13-06-2025 11:06,35,CUST-1002,United Kingdom
INV-537652,PROD-003,USB-C Hub,2,13-06-2025 11:08,35,CUST-1097,United Kingdom
INV-537652,PROD-006,Desk Mat,1,13-06-2025 11:08,15.5,CUST-1097,United Kingdom
INV-537653,PROD-007,Ergonomic Office Chair,2,13-06-2025 11:57,199,CUST-1059,United Kingdom
INV-537653,PROD-003,USB-C Hub,1,13-06-2025 11:57,35,CUST-1059,United Kingdom
INV-537653,PROD-001,Wireless Mouse,2,13-06-2025 11:57,25,CUST-1059,United Kingdom
INV-537654,PROD-003,USB-C Hub,1,13-06-2025 12:17,35,CUST-1096,United Kingdom
INV-537654,PROD-005,Bluetooth Headphones,1,13-06-2025 12:17,59.99,CUST-1096,United Kingdom
INV-537655,PROD-006,Desk Mat,2,13-06-2025 13:20,15.5,CUST-1041,United Kingdom
INV-537655,PROD-007,Ergonomic Office Chair,2,13-06-2025 13:20,199,CUST-1041,United Kingdom
INV-537655,PROD-005,Bluetooth Headphones,1,13-06-2025 13:20,59.99,CUST-1041,United Kingdom
INV-537656,PROD-008,Laptop Stand,2,13-06-2025 13:36,29.99,CUST-1049,Germany
INV-537656,PROD-007,Ergonomic Office Chair,1,13-06-2025 13:36,199,CUST-1049,Germany
INV-537656,PROD-006,Desk Mat,2,13-06-2025 13:36,15.5,CUST-1049,Germany
INV-537656,PROD-002,Mechanical Keyboard,3,13-06-2025 13:36,85,CUST-1049,Germany
INV-537657,PROD-005,Bluetooth Headphones,2,13-06-2025 15:46,59.99,CUST-1184,United Kingdom
INV-537657,PROD-004,27-inch Monitor,3,13-06-2025 15:46,249.99,CUST-1184,United Kingdom
INV-537658,PROD-006,Desk Mat,2,13-06-2025 16:01,15.5,CUST-1149,France
INV-537659,PROD-002,Mechanical Keyboard,5,13-06-2025 16:04,85,CUST-1050,France
INV-537659,PROD-005,Bluetooth Headphones,10,13-06-2025 16:04,59.99,CUST-1050,France
INV-537659,PROD-008,Laptop Stand,10,13-06-2025 16:04,29.99,CUST-1050,France
INV-537660,PROD-005,Bluetooth Headphones,3,14-06-2025 14:20,59.99,CUST-1144,United Kingdom
INV-537660,PROD-007,Ergonomic Office Chair,2,14-06-2025 14:20,199,CUST-1144,United Kingdom
INV-537661,PROD-003,USB-C Hub,3,14-06-2025 14:29,35,CUST-1108,United Kingdom
INV-537661,PROD-006,Desk Mat,3,14-06-2025 14:29,15.5,CUST-1108,United Kingdom
INV-537662,PROD-001,Wireless Mouse,12,15-06-2025 14:52,25,CUST-1120,France
INV-537663,PROD-005,Bluetooth Headphones,2,15-06-2025 14:55,59.99,CUST-1073,United Kingdom
INV-537663,PROD-007,Ergonomic Office Chair,3,15-06-2025 14:55,199,CUST-1073,United Kingdom
INV-537663,PROD-008,Laptop Stand,2,15-06-2025 14:55,29.99,CUST-1073,United Kingdom
INV-537663,PROD-004,27-inch Monitor,3,15-06-2025 14:55,249.99,CUST-1073,United Kingdom
INV-537664,PROD-006,Desk Mat,6,15-06-2025 15:03,15.5,CUST-1125,United Kingdom
INV-537664,PROD-002,Mechanical Keyboard,9,15-06-2025 15:03,85,CUST-1125,United Kingdom
INV-537664,PROD-003,USB-C Hub,6,15-06-2025 15:03,35,CUST-1125,United Kingdom
INV-537664,PROD-001,Wireless Mouse,3,15-06-2025 15:03,25,CUST-1125,United Kingdom
INV-537665,PROD-006,Desk Mat,1,15-06-2025 16:55,15.5,CUST-1082,United Kingdom
INV-537666,PROD-005,Bluetooth Headphones,9,15-06-2025 17:13,59.99,CUST-1170,United Kingdom
INV-537666,PROD-007,Ergonomic Office Chair,6,15-06-2025 17:13,199,CUST-1170,United Kingdom
INV-537666,PROD-002,Mechanical Keyboard,9,15-06-2025 17:13,85,CUST-1170,United Kingdom
INV-537666,PROD-001,Wireless Mouse,6,15-06-2025 17:13,25,CUST-1170,United Kingdom
INV-537667,PROD-007,Ergonomic Office Chair,3,15-06-2025 17:44,199,CUST-1117,United Kingdom
INV-537668,PROD-003,USB-C Hub,3,16-06-2025 10:03,35,CUST-1073,United Kingdom
INV-537668,PROD-007,Ergonomic Office Chair,1,16-06-2025 10:03,199,CUST-1073,United Kingdom
INV-537669,PROD-005,Bluetooth Headphones,2,16-06-2025 10:55,59.99,CUST-1124,Germany
INV-537669,PROD-003,USB-C Hub,2,16-06-2025 10:55,35,CUST-1124,Germany
INV-537669,PROD-008,Laptop Stand,1,16-06-2025 10:55,29.99,CUST-1124,Germany
INV-537670,PROD-008,Laptop Stand,2,16-06-2025 12:22,29.99,CUST-1006,United Kingdom
INV-537671,PROD-004,27-inch Monitor,3,16-06-2025 12:32,249.99,CUST-1047,France
INV-537671,PROD-005,Bluetooth Headphones,2,16-06-2025 12:32,59.99,CUST-1047,France
INV-537671,PROD-008,Laptop Stand,1,16-06-2025 12:32,29.99,CUST-1047,France
INV-537671,PROD-002,Mechanical Keyboard,1,16-06-2025 12:32,85,CUST-1047,France
INV-537672,PROD-005,Bluetooth Headphones,2,16-06-2025 12:32,59.99,CUST-1154,Germany
INV-537672,PROD-007,Ergonomic Office Chair,3,16-06-2025 12:32,199,CUST-1154,Germany
INV-537673,PROD-006,Desk Mat,2,16-06-2025 12:50,15.5,CUST-1073,United Kingdom
INV-537673,PROD-003,USB-C Hub,1,16-06-2025 12:50,35,CUST-1073,United Kingdom
INV-537673,PROD-007,Ergonomic Office Chair,2,16-06-2025 12:50,199,CUST-1073,United Kingdom
INV-537673,PROD-008,Laptop Stand,2,16-06-2025 12:50,29.99,CUST-1073,United Kingdom
INV-537674,PROD-008,Laptop Stand,14,16-06-2025 14:11,29.99,CUST-1125,Germany
INV-537674,PROD-007,Ergonomic Office Chair,14,16-06-2025 14:11,199,CUST-1125,Germany
INV-537674,PROD-004,27-inch Monitor,14,16-06-2025 14:11,249.99,CUST-1125,Germany
INV-537675,PROD-005,Bluetooth Headphones,2,16-06-2025 17:32,59.99,CUST-1157,United Kingdom
INV-537675,PROD-006,Desk Mat,3,16-06-2025 17:32,15.5,CUST-1157,United Kingdom
INV-537676,PROD-008,Laptop Stand,7,17-06-2025 09:01,29.99,CUST-1125,United Kingdom
INV-537676,PROD-006,Desk Mat,14,17-06-2025 09:01,15.5,CUST-1125,United Kingdom
INV-537676,PROD-005,Bluetooth Headphones,7,17-06-2025 09:01,59.99,CUST-1125,United Kingdom
INV-537677,PROD-002,Mechanical Keyboard,1,17-06-2025 11:52,85,CUST-1177,United Kingdom
INV-537677,PROD-004,27-inch Monitor,1,17-06-2025 11:52,249.99,CUST-1177,United Kingdom
INV-537677,PROD-005,Bluetooth Headphones,2,17-06-2025 11:52,59.99,CUST-1177,United Kingdom
INV-537677,PROD-006,Desk Mat,3,17-06-2025 11:52,15.5,CUST-1177,United Kingdom
INV-537678,PROD-008,Laptop Stand,21,17-06-2025 12:08,29.99,CUST-1100,United Kingdom
INV-537678,PROD-003,USB-C Hub,7,17-06-2025 12:08,35,CUST-1100,United Kingdom
INV-537679,PROD-004,27-inch Monitor,1,17-06-2025 13:40,249.99,CUST-1096,United Kingdom
INV-537680,PROD-008,Laptop Stand,1,17-06-2025 15:38,29.99,CUST-1138,France
INV-537680,PROD-001,Wireless Mouse,1,17-06-2025 15:38,25,CUST-1138,France
INV-537680,PROD-006,Desk Mat,2,17-06-2025 15:38,15.5,CUST-1138,France
INV-537680,PROD-004,27-inch Monitor,1,17-06-2025 15:38,249.99,CUST-1138,France
INV-537681,PROD-001,Wireless Mouse,1,17-06-2025 17:44,25,CUST-1191,United Kingdom
INV-537681,PROD-002,Mechanical Keyboard,3,17-06-2025 17:44,85,CUST-1191,United Kingdom
INV-537682,PROD-007,Ergonomic Office Chair,1,18-06-2025 10:21,199,CUST-1178,United Kingdom
INV-537682,PROD-005,Bluetooth Headphones,3,18-06-2025 10:21,59.99,CUST-1178,United Kingdom
INV-537682,PROD-008,Laptop Stand,3,18-06-2025 10:21,29.99,CUST-1178,United Kingdom
INV-537683,PROD-001,Wireless Mouse,1,18-06-2025 11:34,25,CUST-1012,United Kingdom
INV-537683,PROD-003,USB-C Hub,2,18-06-2025 11:34,35,CUST-1012,United Kingdom
INV-537684,PROD-004,27-inch Monitor,12,18-06-2025 12:22,249.99,CUST-1170,France
INV-537684,PROD-003,USB-C Hub,12,18-06-2025 12:22,35,CUST-1170,France
INV-537684,PROD-008,Laptop Stand,12,18-06-2025 12:22,29.99,CUST-1170,France
INV-537685,PROD-003,USB-C Hub,1,18-06-2025 13:31,35,CUST-1163,United Kingdom
INV-537686,PROD-003,USB-C Hub,2,18-06-2025 16:34,35,CUST-1194,United Kingdom
INV-537687,PROD-004,27-inch Monitor,2,18-06-2025 17:47,249.99,CUST-1161,France
INV-537687,PROD-008,Laptop Stand,1,18-06-2025 17:47,29.99,CUST-1161,France
INV-537688,PROD-002,Mechanical Keyboard,3,19-06-2025 10:29,85,CUST-1104,United Kingdom
INV-537688,PROD-005,Bluetooth Headphones,1,19-06-2025 10:29,59.99,CUST-1104,United Kingdom
INV-537688,PROD-006,Desk Mat,3,19-06-2025 10:29,15.5,CUST-1104,United Kingdom
INV-537688,PROD-003,USB-C Hub,1,19-06-2025 10:29,35,CUST-1104,United Kingdom
INV-537689,PROD-004,27-inch Monitor,2,19-06-2025 10:56,249.99,CUST-1019,France
INV-537690,PROD-001,Wireless Mouse,1,19-06-2025 12:04,25,CUST-1028,United Kingdom
INV-537690,PROD-003,USB-C Hub,1,19-06-2025 12:04,35,CUST-1028,United Kingdom
INV-537690,PROD-007,Ergonomic Office Chair,2,19-06-2025 12:04,199,CUST-1028,United Kingdom
INV-537691,PROD-003,USB-C Hub,15,19-06-2025 13:08,35,CUST-1020,United Kingdom
INV-537691,PROD-005,Bluetooth Headphones,5,19-06-2025 13:08,59.99,CUST-1020,United Kingdom
INV-537691,PROD-008,Laptop Stand,10,19-06-2025 13:08,29.99,CUST-1020,United Kingdom
INV-537691,PROD-002,Mechanical Keyboard,5,19-06-2025 13:08,85,CUST-1020,United Kingdom
INV-537692,PROD-008,Laptop Stand,2,19-06-2025 13:34,29.99,CUST-1037,Germany
INV-537692,PROD-004,27-inch Monitor,2,19-06-2025 13:34,249.99,CUST-1037,Germany
INV-537692,PROD-006,Desk Mat,2,19-06-2025 13:34,15.5,CUST-1037,Germany
INV-537692,PROD-003,USB-C Hub,3,19-06-2025 13:34,35,CUST-1037,Germany
INV-537693,PROD-004,27-inch Monitor,1,19-06-2025 14:24,249.99,CUST-1038,France
INV-537693,PROD-007,Ergonomic Office Chair,3,19-06-2025 14:24,199,CUST-1038,France
INV-537694,PROD-008,Laptop Stand,1,19-06-2025 17:14,29.99,CUST-1076,United Kingdom
INV-537694,PROD-002,Mechanical Keyboard,2,19-06-2025 17:14,85,CUST-1076,United Kingdom
INV-537694,PROD-005,Bluetooth Headphones,2,19-06-2025 17:14,59.99,CUST-1076,United Kingdom
INV-537694,PROD-001,Wireless Mouse,1,19-06-2025 17:14,25,CUST-1076,United Kingdom
INV-537695,PROD-006,Desk Mat,2,19-06-2025 17:49,15.5,CUST-1168,United Kingdom
INV-537696,PROD-004,27-inch Monitor,5,20-06-2025 10:43,249.99,CUST-1135,France
INV-537696,PROD-005,Bluetooth Headphones,5,20-06-2025 10:43,59.99,CUST-1135,France
INV-537696,PROD-003,USB-C Hub,5,20-06-2025 10:43,35,CUST-1135,France
INV-537697,PROD-006,Desk Mat,3,20-06-2025 12:02,15.5,CUST-1082,France
INV-537697,PROD-003,USB-C Hub,1,20-06-2025 12:02,35,CUST-1082,France
INV-537697,PROD-008,Laptop Stand,1,20-06-2025 12:02,29.99,CUST-1082,France
INV-537698,PROD-001,Wireless Mouse,3,20-06-2025 14:46,25,CUST-1023,France
INV-537698,PROD-007,Ergonomic Office Chair,1,20-06-2025 14:46,199,CUST-1023,France
INV-537698,PROD-002,Mechanical Keyboard,3,20-06-2025 14:46,85,CUST-1023,France
INV-537698,PROD-006,Desk Mat,2,20-06-2025 14:46,15.5,CUST-1023,France
INV-537699,PROD-007,Ergonomic Office Chair,3,20-06-2025 15:48,199,CUST-1180,United Kingdom
INV-537699,PROD-001,Wireless Mouse,3,20-06-2025 15:48,25,CUST-1180,United Kingdom
INV-537699,PROD-004,27-inch Monitor,6,20-06-2025 15:48,249.99,CUST-1180,United Kingdom
INV-537700,PROD-001,Wireless Mouse,9,21-06-2025 10:20,25,CUST-1180,United Kingdom
INV-537700,PROD-003,USB-C Hub,6,21-06-2025 10:20,35,CUST-1180,United Kingdom
INV-537701,PROD-006,Desk Mat,3,21-06-2025 11:29,15.5,CUST-1108,United Kingdom
INV-537701,PROD-003,USB-C Hub,1,21-06-2025 11:29,35,CUST-1108,United Kingdom
INV-537701,PROD-007,Ergonomic Office Chair,3,21-06-2025 11:29,199,CUST-1108,United Kingdom
INV-537702,PROD-008,Laptop Stand,10,21-06-2025 13:09,29.99,CUST-1030,Germany
INV-537702,PROD-002,Mechanical Keyboard,15,21-06-2025 13:09,85,CUST-1030,Germany
INV-537702,PROD-004,27-inch Monitor,15,21-06-2025 13:09,249.99,CUST-1030,Germany
INV-537702,PROD-001,Wireless Mouse,15,21-06-2025 13:09,25,CUST-1030,Germany
INV-537703,PROD-004,27-inch Monitor,1,21-06-2025 13:53,249.99,CUST-1002,United Kingdom
INV-537703,PROD-008,Laptop Stand,3,21-06-2025 13:53,29.99,CUST-1002,United Kingdom
INV-537703,PROD-007,Ergonomic Office Chair,3,21-06-2025 13:53,199,CUST-1002,United Kingdom
INV-537704,PROD-006,Desk Mat,12,21-06-2025 14:17,15.5,CUST-1180,United Kingdom
INV-537704,PROD-007,Ergonomic Office Chair,4,21-06-2025 14:17,199,CUST-1180,United Kingdom
INV-537705,PROD-002,Mechanical Keyboard,21,21-06-2025 15:15,85,CUST-1185,United Kingdom
INV-537705,PROD-008,Laptop Stand,7,21-06-2025 15:15,29.99,CUST-1185,United Kingdom
INV-537705,PROD-004,27-inch Monitor,21,21-06-2025 15:15,249.99,CUST-1185,United Kingdom
INV-537705,PROD-007,Ergonomic Office Chair,14,21-06-2025 15:15,199,CUST-1185,United Kingdom
INV-537706,PROD-003,USB-C Hub,6,21-06-2025 16:06,35,CUST-1025,United Kingdom
INV-537706,PROD-001,Wireless Mouse,6,21-06-2025 16:06,25,CUST-1025,United Kingdom
INV-537707,PROD-002,Mechanical Keyboard,10,21-06-2025 16:46,85,CUST-1175,United Kingdom
INV-537708,PROD-004,27-inch Monitor,14,22-06-2025 09:55,249.99,CUST-1100,United Kingdom
INV-537709,PROD-001,Wireless Mouse,2,22-06-2025 14:20,25,CUST-1054,United Kingdom
INV-537710,PROD-002,Mechanical Keyboard,1,22-06-2025 14:34,85,CUST-1163,Germany
INV-537710,PROD-005,Bluetooth Headphones,1,22-06-2025 14:34,59.99,CUST-1163,Germany
INV-537710,PROD-004,27-inch Monitor,3,22-06-2025 14:34,249.99,CUST-1163,Germany
INV-537710,PROD-001,Wireless Mouse,2,22-06-2025 14:34,25,CUST-1163,Germany
INV-537711,PROD-008,Laptop Stand,1,22-06-2025 15:04,29.99,CUST-1171,United Kingdom
INV-537711,PROD-007,Ergonomic Office Chair,1,22-06-2025 15:04,199,CUST-1171,United Kingdom
INV-537711,PROD-002,Mechanical Keyboard,3,22-06-2025 15:04,85,CUST-1171,United Kingdom
INV-537712,PROD-004,27-inch Monitor,9,22-06-2025 15:21,249.99,CUST-1120,France
INV-537713,PROD-007,Ergonomic Office Chair,2,22-06-2025 15:25,199,CUST-1048,France
INV-537713,PROD-003,USB-C Hub,3,22-06-2025 15:25,35,CUST-1048,France
INV-537713,PROD-002,Mechanical Keyboard,1,22-06-2025 15:25,85,CUST-1048,France
INV-537714,PROD-001,Wireless Mouse,2,22-06-2025 16:43,25,CUST-1163,France
INV-537714,PROD-008,Laptop Stand,3,22-06-2025 16:43,29.99,CUST-1163,France
INV-537714,PROD-006,Desk Mat,3,22-06-2025 16:43,15.5,CUST-1163,France
INV-537715,PROD-003,USB-C Hub,2,22-06-2025 17:21,35,CUST-1102,Germany
INV-537715,PROD-004,27-inch Monitor,2,22-06-2025 17:21,249.99,CUST-1102,Germany
INV-537716,PROD-003,USB-C Hub,2,23-06-2025 15:29,35,CUST-1091,France
INV-537716,PROD-008,Laptop Stand,1,23-06-2025 15:29,29.99,CUST-1091,France
INV-537717,PROD-004,27-inch Monitor,1,24-06-2025 09:32,249.99,CUST-1137,United Kingdom
INV-537717,PROD-003,USB-C Hub,2,24-06-2025 09:32,35,CUST-1137,United Kingdom
INV-537717,PROD-002,Mechanical Keyboard,1,24-06-2025 09:32,85,CUST-1137,United Kingdom
INV-537718,PROD-008,Laptop Stand,3,24-06-2025 10:35,29.99,CUST-1190,France
INV-537718,PROD-001,Wireless Mouse,9,24-06-2025 10:35,25,CUST-1190,France
INV-537718,PROD-006,Desk Mat,6,24-06-2025 10:35,15.5,CUST-1190,France
INV-537719,PROD-006,Desk Mat,1,24-06-2025 10:46,15.5,CUST-1114,United Kingdom
INV-537719,PROD-005,Bluetooth Headphones,2,24-06-2025 10:46,59.99,CUST-1114,United Kingdom
INV-537719,PROD-003,USB-C Hub,2,24-06-2025 10:46,35,CUST-1114,United Kingdom
INV-537719,PROD-008,Laptop Stand,3,24-06-2025 10:46,29.99,CUST-1114,United Kingdom
INV-537720,PROD-004,27-inch Monitor,2,24-06-2025 12:50,249.99,CUST-1084,France
INV-537720,PROD-002,Mechanical Keyboard,1,24-06-2025 12:50,85,CUST-1084,France
INV-537721,PROD-004,27-inch Monitor,4,24-06-2025 14:02,249.99,CUST-1185,Germany
INV-537721,PROD-007,Ergonomic Office Chair,4,24-06-2025 14:02,199,CUST-1185,Germany
INV-537722,PROD-007,Ergonomic Office Chair,1,24-06-2025 14:03,199,CUST-1083,United Kingdom
INV-537722,PROD-006,Desk Mat,2,24-06-2025 14:03,15.5,CUST-1083,United Kingdom
INV-537722,PROD-003,USB-C Hub,2,24-06-2025 14:03,35,CUST-1083,United Kingdom
INV-537722,PROD-005,Bluetooth Headphones,2,24-06-2025 14:03,59.99,CUST-1083,United Kingdom
INV-537723,PROD-001,Wireless Mouse,2,24-06-2025 15:00,25,CUST-1076,United Kingdom
INV-537724,PROD-001,Wireless Mouse,1,24-06-2025 16:22,25,CUST-1074,United Kingdom
INV-537724,PROD-006,Desk Mat,1,24-06-2025 16:22,15.5,CUST-1074,United Kingdom
INV-537724,PROD-002,Mechanical Keyboard,1,24-06-2025 16:22,85,CUST-1074,United Kingdom
